ServiceNo,Direction,StopSequence,Distance,BusStopCode
156,1,50,20.8,11349
156,1,51,21,11339
156,1,52,21.2,11329
156,1,53,21.5,11319
156,1,54,21.7,11309
156,1,55,22.1,11291
156,1,56,22.5,12021
156,1,57,22.9,12031
156,1,58,23.3,12041
156,1,59,23.6,12051
156,1,60,23.8,12111
156,1,61,24.5,17249
156,1,62,25,17161
156,1,63,25.4,17171
156,1,64,25.6,17009
156,2,1,0,17009
156,2,2,0.6,17239
156,2,3,1.2,17241
156,2,4,1.9,12119
156,2,5,2.1,12059
156,2,6,2.4,12049
156,2,7,2.8,12039
156,2,8,3.1,12029
156,2,9,3.5,11299
156,2,10,3.8,11301
156,2,11,4.1,11311
156,2,12,4.3,11321
156,2,13,4.6,11331
156,2,14,4.9,11341
156,2,15,5.3,42131
156,2,16,5.8,42019
156,2,17,6.2,41089
156,2,18,6.6,41079
156,2,19,7.2,41069
156,2,20,7.6,41049
156,2,21,8.3,41029
156,2,22,8.8,41019
156,2,23,9.2,40099
156,2,24,9.5,40231
156,2,25,11,51091
156,2,26,11.4,51101
156,2,27,11.9,51021
156,2,28,12.1,51031
156,2,29,12.3,51041
156,2,30,12.7,51051
156,2,31,13.4,51071
156,2,32,13.8,51131
156,2,33,14.2,52011
156,2,34,14.8,53219
156,2,35,15.4,53239
156,2,36,15.9,53249
156,2,37,16.3,54539
156,2,38,17,54101
156,2,39,17.9,66091
156,2,40,18.4,66031
156,2,41,18.9,66041
156,2,42,19.2,66051
156,2,43,19.6,63361
156,2,44,20,63181
156,2,45,20.4,63191
156,2,46,20.6,63201
156,2,47,20.9,63211
156,2,48,21.4,64101
156,2,49,21.8,64111
156,2,50,22.3,66481
156,2,51,22.8,66491
156,2,52,23.1,64469
156,2,53,23.5,64629
156,2,54,23.7,67459
156,2,55,24,67469
156,2,56,24.3,67279
156,2,57,24.7,67449
156,2,58,25.1,67401
156,2,59,25.5,67181
156,2,60,26,67009
157,1,1,0,52009
157,1,2,0.5,52509
157,1,3,1,52261
157,1,4,1.4,52271
157,1,5,2,52369
157,1,6,2.6,52039
157,1,7,3.1,52029
157,1,8,3.5,52019
157,1,9,4,51139
157,1,10,4.5,51079
157,1,11,5,51119
157,1,12,5.7,40269
157,1,13,6.2,40259
157,1,14,6.6,41159
157,1,15,7.6,41169
157,1,16,8.4,41139
157,1,17,8.9,41129
157,1,18,9.3,41031
157,1,19,9.5,41041
157,1,20,9.9,41051
157,1,21,10.1,41061
157,1,22,10.5,41071
157,1,23,11.1,41081
157,1,24,11.4,42011
157,1,25,11.7,42021
157,1,26,12,42031
157,1,27,12.4,42041
157,1,28,12.9,42051
157,1,29,13.2,42061
157,1,30,13.6,42071
157,1,31,13.9,42151
157,1,32,14.2,42161
157,1,33,14.6,42171
157,1,34,14.9,42181
157,1,35,15.3,42191
157,1,36,15.6,43201
157,1,37,16.2,43191
157,1,38,16.6,43181
157,1,39,17,43171
157,1,40,17.6,43419
157,1,41,18,43401
157,1,42,18.4,43531
157,1,43,18.8,43341
157,1,44,19.3,43453
157,1,45,19.7,28299
157,1,46,20,28451
157,1,47,20.4,28461
157,1,48,20.9,28491
157,1,49,21.3,28501
157,1,50,21.7,28511
157,1,51,22,28521
157,1,52,22.3,28401
157,1,53,22.6,28531
157,1,54,23.1,21161
157,1,55,23.6,21389
157,1,56,24.3,21379
157,1,57,24.6,21369
157,1,58,25.5,22009
157,2,1,0,22009
157,2,2,0.6,21361
157,2,3,0.9,21371
157,2,4,1.6,21381
157,2,5,2.2,21169
157,2,6,2.6,28539
157,2,7,2.9,28409
157,2,8,3.2,28529
157,2,9,3.7,28519
157,2,10,3.9,28509
157,2,11,4.4,28499
157,2,12,4.8,28469
157,2,13,5.2,28459
157,2,14,5.5,28291
157,2,15,6,43459
157,2,16,6.5,43349
157,2,17,6.9,43539
157,2,18,7.2,43409
157,2,19,7.7,43411
157,2,20,8.3,43179
157,2,21,8.7,43189
157,2,22,9.1,43199
157,2,23,9.6,43209
157,2,24,10.1,42199
157,2,25,10.4,42189
157,2,26,10.7,42179
157,2,27,11.1,42169
157,2,28,11.3,42159
157,2,29,11.6,42259
157,2,30,12,42089
157,2,31,12.7,42059
157,2,32,12.9,42049
157,2,33,13.3,42039
157,2,34,13.8,42029
157,2,35,14.3,42019
157,2,36,14.7,41089
157,2,37,15.1,41079
157,2,38,15.7,41069
157,2,39,16.1,41049
157,2,40,16.6,41121
157,2,41,17.1,41131
157,2,42,17.8,41141
157,2,43,18.2,41151
157,2,44,18.7,40251
157,2,45,19.2,40261
157,2,46,19.9,51111
157,2,47,20.3,51071
157,2,48,20.7,51131
157,2,49,21.1,52011
157,2,50,21.6,52021
157,2,51,21.9,52031
157,2,52,22.8,52361
157,2,53,23.4,52279
157,2,54,23.8,52269
157,2,55,24.3,52501
157,2,56,24.7,52009
158,1,1,0,66009
158,1,3,0.8,62179
158,1,4,1.1,62169
158,1,5,1.4,62159
158,1,6,1.7,62089
158,1,7,1.9,62079
158,1,8,2.1,62069
158,1,9,2.7,70309
158,1,10,2.9,70299
158,1,11,3.2,70289
158,1,12,3.7,70279
158,1,13,4,70269
158,1,14,4.3,70379
158,1,15,4.5,70201
158,1,16,4.9,70211
158,1,17,5.4,70221
158,1,18,5.8,70231
158,1,19,6.1,70241
158,1,20,6.5,70019
158,1,21,6.9,81099
158,1,22,7.3,81089
158,1,23,7.8,80089
158,1,24,8.2,80069
158,1,25,8.6,80119
158,1,26,9.2,80149
158,1,27,9.7,80279
158,1,28,10,91099
158,1,29,10.5,91089
158,1,30,10.9,90069
158,1,31,11.3,90059
158,1,32,11.8,90039
158,1,33,12.3,90029
158,1,34,12.5,90019
158,1,35,12.9,90079
158,1,36,13.2,90011
158,1,37,13.4,90021
158,1,38,13.9,90031
158,1,39,14.4,90051
158,1,40,14.8,90061
158,1,41,15.3,91081
158,1,42,15.8,91091
158,1,43,16.1,80271
158,1,44,16.5,80141
158,1,45,17.1,80111
158,1,46,17.7,80071
158,1,47,18.2,80091
158,1,48,18.4,81081
158,1,49,18.8,81091
158,1,50,19.2,70011
158,1,51,19.8,70151
158,1,52,20.1,70161
158,1,53,20.5,70171
158,1,54,20.7,70181
158,1,55,20.9,70191
158,1,56,21.1,70371
158,1,57,21.4,70261
158,1,58,21.6,70271
158,1,59,22.2,70281
158,1,60,22.5,70291
158,1,61,22.8,70301
158,1,62,23.3,62061
158,1,63,23.6,62071
158,1,64,24.2,62151
158,1,65,24.5,62161
158,1,66,24.7,62171
158,1,67,25,62139
158,1,68,25.5,66009
158A,1,1,0,81089
158A,1,2,0.5,80089
158A,1,3,0.9,80069
158A,1,4,1.3,80119
158A,1,5,1.9,80149
158A,1,6,2.4,80279
158A,1,7,2.7,91099
158A,1,8,3.2,91089
158A,1,9,3.6,90069
158A,1,10,4,90059
158A,1,11,4.5,90039
158A,1,12,5,90029
158A,1,13,5.2,90019
158A,1,14,5.6,90079
158A,1,15,5.9,90011
158A,1,16,6.1,90021
158A,1,17,6.6,90031
158A,1,18,7.1,90051
158A,1,19,7.5,90061
158A,1,20,8,91081
158A,1,21,8.5,91091
158A,1,22,8.8,80271
158A,1,23,9.2,80141
158A,1,24,9.8,80111
158A,1,25,10.4,80071
158A,1,26,10.9,80091
158A,1,27,11.1,81081
159,1,1,0,67009
159,1,2,0.2,67409
159,1,3,0.6,67441
159,1,4,1.1,67271
159,1,5,1.4,67461
159,1,6,1.8,67451
159,1,7,2,64621
159,1,8,2.3,64461
159,1,9,2.6,64619
159,1,10,2.8,64609
159,1,11,3.1,64479
159,1,12,3.4,64489
159,1,13,3.7,64499
159,1,14,4.1,66539
159,1,15,4.3,66529
159,1,16,4.7,66519
159,1,17,4.9,66459
159,1,18,5.3,54659
159,1,19,5.8,54509
159,1,20,6,54499
159,1,21,6.6,54489
159,1,22,6.9,54479
159,1,23,7.2,54359
159,1,24,7.6,54349
159,1,25,8,54399
159,1,26,8.5,54339
159,1,27,8.9,54329
159,1,28,9.2,54319
159,1,29,9.8,54101
159,1,30,10.7,66091
159,1,31,11.6,66029
159,1,32,12.1,66019
159,1,33,12.6,52069
159,1,34,12.8,52059
159,1,35,13.4,52361
159,1,36,14,52279
159,1,37,14.5,52259
159,1,38,14.9,52501
159,1,39,15.3,52009
159,2,1,0,52009
159,2,2,0.5,52509
159,2,3,0.8,52251
159,2,4,1.3,52271
159,2,5,1.9,52369
159,2,6,2.7,52051
159,2,7,3.2,52061
159,2,8,3.8,66011
159,2,9,4.3,66021
159,2,10,5,66099
159,2,11,5.9,54109
159,2,12,6.5,54311
159,2,13,6.8,54321
159,2,14,7.2,54331
159,2,15,7.8,54391
159,2,16,8.2,54341
159,2,17,8.7,54351
159,2,18,9.1,54471
159,2,19,9.4,54481
159,2,20,9.9,54491
159,2,21,10.1,54501
159,2,22,10.5,54651
159,2,23,10.8,66451
159,2,24,11.5,66511
159,2,25,11.8,66521
159,2,26,11.9,66531
159,2,27,12.4,64491
159,2,28,12.6,64481
159,2,29,12.9,64471
159,2,30,13.1,64601
159,2,31,13.4,64611
159,2,32,13.6,64469
159,2,33,14,64629
159,2,34,14.2,67459
159,2,35,14.5,67469
159,2,36,14.8,67279
159,2,37,15.2,67449
159,2,38,15.6,67401
159,2,39,16,67181
159,2,40,16.5,67009
159A,1,1,0,67009
159A,1,2,0.2,67409
159A,1,3,0.6,67441
159A,1,4,1.1,67271
159A,1,5,1.4,67461
159A,1,6,1.8,67451
159A,1,7,2,64621
159A,1,8,2.3,64461
159A,1,9,2.6,64619
159A,1,10,2.8,64609
159A,1,11,3.1,64479
159A,1,12,3.4,64489
159A,1,13,3.7,64499
159A,1,14,4.1,66539
159A,1,15,4.3,66529
159A,1,16,4.7,66519
159A,1,17,4.9,66459
159A,1,18,5.3,54659
159A,1,19,5.8,54509
159A,1,20,6,54499
159A,1,21,6.6,54489
159A,1,22,6.9,54479
159A,1,23,7.2,54359
159A,1,24,7.6,54349
159A,1,25,8,54399
159B,1,1,0,54391
159B,1,2,0.4,54341
159B,1,3,0.9,54351
159B,1,4,1.3,54471
159B,1,5,1.6,54481
15A,1,1,0,77009
15A,1,2,0.6,77139
15A,1,3,1,77029
15A,1,8,3.3,76191
15A,1,9,3.8,76149
15A,1,10,4.2,76139
15A,1,11,4.8,76069
15A,1,12,5.5,75059
15A,1,13,5.9,75229
15A,1,14,6.4,75239
15A,1,15,6.8,75249
15A,1,16,7.1,75259
15A,1,18,9.6,84481
15A,1,19,10.1,84701
15A,1,20,10.4,72031
15A,1,21,10.7,72041
15A,1,22,11.1,72051
15A,1,23,11.6,71091
15A,1,24,12,72019
15A,1,25,12.7,83119
15A,1,26,12.9,83109
16,1,1,0,84009
16,1,2,0.7,84139
16,1,3,1.3,84129
16,1,4,1.8,84151
16,1,5,2.4,93099
16,1,6,2.9,93089
16,1,7,3.2,93079
16,1,8,3.5,93129
16,1,9,3.9,93029
16,1,10,4.3,93019
16,1,11,4.7,92089
16,1,12,4.9,92211
16,1,13,5.2,92221
16,1,14,5.6,92231
16,1,15,5.9,92069
16,1,16,6.3,92059
16,1,17,6.7,92181
16,1,18,7.1,92171
16,1,19,7.6,82139
16,1,20,7.9,82129
16,1,21,8.6,81199
16,1,22,8.9,81189
16,1,23,9.4,81179
16,1,24,10,80141
16,1,25,10.7,80219
16,1,26,12.1,80169
16,1,27,12.8,80159
16,1,28,13.9,04111
16,1,29,14.3,04121
16,1,30,14.6,08041
16,1,31,14.9,08031
16,1,32,15.4,08111
16,1,33,15.7,08121
16,1,34,16,09059
16,1,35,16.5,09022
16,1,36,16.9,13199
16,1,37,17.4,13159
16,1,38,17.8,13139
16,1,39,18,13119
16,1,40,18.4,06129
16,1,41,18.9,06069
16,1,42,19.3,06051
16,1,43,19.6,10141
16,1,44,20,10151
16,1,45,20.2,10161
16,1,46,20.6,10171
16,1,47,20.8,10359
16,1,48,21.1,10349
16,1,49,21.8,10009
16,2,1,0,10009
16,2,2,0.7,10341
16,2,3,1,10351
16,2,4,1.3,10179
16,2,5,1.8,10169
16,2,6,2.4,10149
16,2,7,2.6,06071
16,2,8,2.8,06081
16,2,9,3.3,06131
16,2,10,3.6,13121
16,2,11,4,13141
16,2,12,4.6,13191
16,2,13,5.3,09048
16,2,14,5.9,09038
16,2,15,6.3,08138
16,2,16,6.7,08057
16,2,17,7.2,08069
16,2,18,7.5,04179
16,2,19,7.9,02049
16,2,20,8.5,80151
16,2,21,9.2,80161
16,2,22,10.8,80211
16,2,23,11.4,80149
16,2,24,12,81171
16,2,25,12.5,81181
16,2,26,12.9,81191
16,2,27,13.5,82121
16,2,28,13.9,82131
16,2,29,14.4,92179
16,2,30,14.9,92189
16,2,31,15.2,92051
16,2,32,15.6,92061
16,2,33,16,92239
16,2,34,16.5,92071
16,2,35,16.8,92081
16,2,36,17.2,93011
16,2,37,17.6,93021
16,2,38,18,93121
16,2,39,18.5,93071
16,2,40,18.9,93081
16,2,41,19.2,93091
16,2,42,19.6,84159
16,2,43,20,84121
16,2,44,20.7,84131
16,2,45,21.5,84009
160,1,1,0,28009
160,1,3,0.5,28441
160,1,4,0.8,28071
160,1,5,1.1,28081
160,1,6,1.5,28281
160,1,7,1.8,28291
160,1,8,2.3,43459
160,1,9,2.6,43761
160,1,10,3.2,43751
160,1,11,3.6,43781
160,1,12,4.1,43771
160,1,13,4.5,43671
160,1,14,5,44171
160,1,15,5.5,44161
160,1,16,6,44151
160,1,17,6.5,44131
160,1,18,6.8,44141
160,1,19,7.3,44041
160,1,20,7.8,44051
160,1,21,8,43991
160,1,22,8.2,44061
160,1,23,8.4,45011
160,1,24,8.8,45021
160,1,25,9.2,45031
160,1,26,9.7,45041
160,1,27,10,45051
160,1,28,10.4,45061
160,1,29,10.7,45071
160,1,30,11.2,45091
160,1,31,11.7,45101
160,1,32,12.1,45111
160,1,33,12.6,45121
160,1,34,12.9,45131
160,1,35,13.7,46389
160,1,36,14.4,46499
160,1,37,14.8,46519
160,1,38,15.1,46509
160,1,39,16.2,46101
160,1,40,16.2,46101
160,1,41,18.4,46211
160,1,42,18.4,46211
160,1,43,24.4,47711
160,1,44,30.9,46219
160,1,45,30.9,46219
160,1,46,33.1,46109
160,1,47,33.1,46109
160,1,48,34,46059
160,1,49,34.3,46049
160,1,50,34.8,46039
160,1,51,35.3,46029
160,1,52,35.8,45139
160,1,53,36.2,45129
160,1,54,36.6,45119
160,1,55,37.1,45109
160,1,56,37.6,45099
160,1,57,38,45079
160,1,58,38.5,45069
160,1,59,38.8,45059
160,1,60,39.4,45049
160,1,61,39.6,45039
160,1,62,39.9,45029
160,1,63,40.1,44999
160,1,64,40.5,45019
160,1,65,40.8,44069
160,1,66,41,44059
160,1,67,41.5,44049
160,1,68,42.1,44149
160,1,69,42.4,44139
160,1,70,42.9,44159
160,1,71,43.4,44169
160,1,72,43.8,44179
160,1,73,44.3,43679
160,1,74,44.7,43779
160,1,75,45.1,43789
160,1,76,45.6,43759
160,1,77,46.1,43769
160,1,78,46.5,43453
160,1,79,46.9,28299
160,1,80,47.2,28289
160,1,81,47.5,28089
160,1,82,47.8,28079
160,1,83,48.2,28449
160,1,84,48.7,28009
160A,1,1,0,28009
160A,1,3,0.5,28441
160A,1,4,0.8,28071
160A,1,5,1.1,28081
160A,1,6,1.5,28281
160A,1,7,1.8,28291
160A,1,8,2.3,43459
160A,1,9,2.6,43761
160A,1,10,3.2,43751
160A,1,11,3.6,43781
160A,1,12,4.1,43771
160A,1,13,4.5,43671
161,1,1,0,64009
161,1,2,0.7,64389
161,1,3,1,64379
161,1,4,1.4,64369
161,1,5,1.7,64359
161,1,6,2.1,64349
161,1,7,2.4,64411
161,1,8,2.7,64601
161,1,9,3,64611
161,1,10,3.2,64469
161,1,11,3.6,64629
161,1,12,3.8,67459
161,1,13,4.1,67469
161,1,14,4.4,67279
161,1,15,4.8,67449
161,1,16,5.2,67401
161,1,17,5.7,67101
161,1,18,6.3,65061
161,1,21,22.5,46229
161,1,22,22.9,46339
161,1,23,23.3,46639
161,1,24,23.7,46009
161,2,1,0,46009
161,2,2,0.6,46631
161,2,3,1,46331
161,2,4,1.3,46221
161,2,7,17.2,65069
161,2,8,17.5,65059
161,2,9,17.9,67109
161,2,10,18.3,67409
161,2,11,18.7,67441
161,2,12,19.2,67271
161,2,13,19.5,67461
161,2,14,19.9,67451
161,2,15,20.1,64621
161,2,16,20.4,64461
161,2,17,20.7,64619
161,2,18,20.9,64609
161,2,19,21.2,64419
161,2,20,21.5,64341
161,2,21,21.8,64351
161,2,22,22.1,64361
161,2,23,22.7,64371
161,2,24,23,64381
161,2,25,23.6,64009
162,1,1,0,55509
162,1,2,0.5,55209
162,1,3,0.8,54059
162,1,4,1.1,54049
162,1,5,1.4,54039
162,1,6,1.7,54241
162,1,7,2.3,54339
162,1,8,2.7,54329
162,1,9,3,54319
162,1,10,3.4,54531
162,1,11,3.7,53241
162,1,12,4.2,53391
162,1,13,4.7,53381
162,1,14,5,53371
162,1,15,5.4,53321
162,1,16,5.8,53331
162,1,17,6.2,53341
162,1,18,6.6,53351
162,1,19,6.9,53361
162,1,20,7.2,53069
162,1,21,7.6,53059
162,1,22,8,53049
162,1,23,8.3,53039
162,1,24,8.6,53029
162,1,25,9,53019
162,1,26,9.7,51069
162,1,27,10.2,51059
162,1,28,10.6,51049
162,1,29,10.9,51039
162,1,30,11.1,51029
162,1,31,11.3,51019
162,1,32,11.8,50059
162,1,33,12,50049
162,1,34,12.3,50037
162,1,35,13,50069
162,1,36,13.3,40129
162,1,37,13.8,40189
162,1,38,14,40179
162,1,39,14.8,09219
162,1,40,15.2,09047
162,1,41,15.7,09037
162,1,42,16.4,08138
162,1,43,16.8,08057
162,1,44,17.3,08069
162,1,45,17.6,04179
162,1,46,18,02049
162,1,47,18.4,02119
162,1,48,19.4,03019
162,1,49,19.7,03059
162,1,50,20.1,03129
162,1,51,20.6,03218
162,1,52,20.8,03239
162,2,1,0,03239
162,2,2,0.8,03222
162,2,3,1.5,03111
162,2,4,2.1,03031
162,2,5,2.7,03011
162,2,6,3.3,02111
162,2,7,3.8,04111
162,2,8,4.2,04121
162,2,9,4.5,08041
162,2,10,4.8,08031
162,2,11,5.3,08111
162,2,12,5.6,08121
162,2,13,6.3,09011
162,2,14,6.6,09023
162,2,15,7.2,09212
162,2,16,7.8,40171
162,2,17,8.1,40181
162,2,18,8.5,40121
162,2,19,8.8,50061
162,2,20,9.4,50031
162,2,21,9.7,50041
162,2,22,9.9,50051
162,2,23,10.2,51011
162,2,24,10.6,51021
162,2,25,10.8,51031
162,2,26,11,51041
162,2,27,11.4,51051
162,2,28,12.1,51071
162,2,29,12.6,53011
162,2,30,13.1,53021
162,2,31,13.6,53041
162,2,32,13.9,53051
162,2,33,14.4,53061
162,2,34,14.8,53369
162,2,35,15.2,53359
162,2,36,15.6,53349
162,2,37,16,53339
162,2,38,16.5,53329
162,2,39,16.9,53379
162,2,40,17.2,53389
162,2,41,17.7,53399
162,2,42,18.1,53249
162,2,43,18.5,54539
162,2,44,18.9,54311
162,2,45,19.2,54321
162,2,46,19.6,54331
162,2,47,20.1,54247
162,2,48,20.4,54031
162,2,49,20.8,54041
162,2,50,21.1,54051
162,2,51,21.4,55201
162,2,52,21.8,55509
162M,1,1,0,55509
162M,1,2,0.5,55209
162M,1,3,0.8,54059
162M,1,4,1.1,54049
162M,1,5,1.4,54039
162M,1,6,1.7,54241
162M,1,7,2.3,54339
162M,1,8,2.7,54329
162M,1,9,3,54319
162M,1,10,3.4,54531
162M,1,11,3.7,53241
162M,1,12,4.2,53391
162M,1,13,4.7,53381
162M,1,14,5,53371
162M,1,15,5.4,53321
162M,1,16,5.8,53331
162M,1,17,6.2,53341
162M,1,18,6.6,53351
162M,1,19,6.9,53361
162M,1,20,7.2,53069
162M,1,21,7.6,53059
162M,1,22,8,53049
162M,1,23,8.3,53039
162M,1,24,8.6,53029
162M,1,25,9,53019
162M,1,26,9.7,51069
162M,1,27,10.2,51059
162M,1,28,10.6,51049
162M,1,29,10.9,51039
162M,1,30,11.1,51029
162M,1,31,11.3,51019
162M,1,32,11.8,50059
162M,1,33,12,50049
162M,1,34,12.3,50037
162M,1,35,13,50069
162M,1,36,13.3,40129
162M,1,37,13.8,40189
162M,1,38,14,40179
162M,1,39,14.8,09219
162M,1,40,15.2,09047
162M,1,41,15.7,09037
162M,1,42,16.4,08138
162M,1,43,16.8,08057
162M,1,44,17.3,08069
162M,1,45,17.6,04179
162M,1,46,18,02049
162M,1,47,18.6,02151
162M,1,48,19.3,02161
162M,1,49,19.6,02171
162M,1,50,20,02051
162M,1,51,20.3,02061
162M,1,52,21,04111
162M,1,53,21.4,04121
162M,1,54,21.7,08041
162M,1,55,22,08031
162M,1,56,22.5,08111
162M,1,57,22.8,08121
162M,1,58,23.5,09011
162M,1,59,23.8,09023
162M,1,60,24.4,09212
162M,1,61,25,40171
162M,1,62,25.3,40181
162M,1,63,25.7,40121
162M,1,64,26,50061
162M,1,65,26.6,50031
162M,1,66,26.9,50041
162M,1,67,27.1,50051
162M,1,68,27.4,51011
162M,1,69,27.8,51021
162M,1,70,28,51031
162M,1,71,28.2,51041
162M,1,72,28.6,51051
162M,1,73,29.3,51071
162M,1,74,29.8,53011
162M,1,75,30.3,53021
162M,1,76,30.8,53041
162M,1,77,31.1,53051
162M,1,78,31.6,53061
162M,1,79,32,53369
162M,1,80,32.4,53359
162M,1,81,32.8,53349
162M,1,82,33.2,53339
162M,1,83,33.7,53329
162M,1,84,34.1,53379
162M,1,85,34.4,53389
162M,1,86,34.9,53399
162M,1,87,35.3,53249
162M,1,88,35.7,54539
162M,1,89,36.1,54311
162M,1,90,36.4,54321
162M,1,91,36.8,54331
162M,1,92,37.3,54247
162M,1,93,37.6,54031
162M,1,94,38,54041
162M,1,95,38.3,54051
162M,1,96,38.6,55201
162M,1,97,39,55509
163,1,1,0,67009
163,1,2,0.4,67189
163,1,3,0.7,67101
163,1,4,1.1,65049
163,1,5,1.4,65039
163,1,6,1.7,65029
163,1,7,2.1,67219
163,1,8,2.5,67269
163,1,9,2.8,67339
163,1,10,3.2,67299
163,1,11,3.5,67309
163,1,12,3.9,67329
163,1,13,4.4,67479
163,1,14,4.8,67489
163,1,15,5.1,67499
163,1,16,5.4,67281
163,1,17,5.6,67651
163,1,18,6.1,67039
163,1,19,6.4,67029
163,1,20,6.7,67019
163,1,21,7,55109
163,1,22,7.4,55089
163,1,23,7.7,55079
163,1,24,8.2,55059
163,1,25,8.5,55049
163,1,26,8.9,55039
163,1,27,9.6,55029
163,1,28,10.1,55019
163,1,29,10.6,56209
163,1,30,10.9,56199
163,1,31,11.2,56039
163,1,32,11.6,56029
163,1,33,12.1,56019
163,1,34,12.4,53099
163,1,35,12.7,53089
163,1,36,13.1,53079
163,1,37,13.5,53069
163,1,38,13.9,53059
163,1,39,14.3,53049
163,1,40,14.6,53039
163,1,41,14.9,53029
163,1,42,15.3,53019
163,1,43,15.6,51131
163,1,44,16,52011
163,1,45,16.5,52021
163,1,46,16.8,52031
163,1,47,17.7,52361
163,1,48,18.3,52279
163,1,49,18.7,52269
163,1,50,19.2,52501
163,1,51,19.6,52009
163,2,1,0,52009
163,2,2,0.5,52509
163,2,3,1,52261
163,2,4,1.4,52271
163,2,5,2,52369
163,2,6,2.6,52039
163,2,7,3.1,52029
163,2,8,3.5,52019
163,2,9,4,51139
163,2,10,4.4,53011
163,2,11,4.9,53021
163,2,12,5.4,53041
163,2,13,5.7,53051
163,2,14,6.2,53061
163,2,15,6.6,53071
163,2,16,6.9,53081
163,2,17,7.1,53091
163,2,18,7.5,56011
163,2,19,7.9,56021
163,2,20,8.4,56031
163,2,21,8.7,56191
163,2,22,9.1,56201
163,2,23,9.5,55011
163,2,24,10,55021
163,2,25,10.7,55031
163,2,26,11,55041
163,2,27,11.4,55051
163,2,28,11.8,55071
163,2,29,12.2,55081
163,2,30,12.6,55101
163,2,31,12.9,67011
163,2,32,13.2,67021
163,2,33,13.9,67659
163,2,34,14.2,67289
163,2,35,14.5,67491
163,2,36,14.9,67481
163,2,37,15.1,67471
163,2,38,15.6,67321
163,2,39,16,67301
163,2,40,16.4,67291
163,2,41,16.7,67331
163,2,42,16.9,67261
163,2,43,17.4,67211
163,2,44,17.7,65021
163,2,45,18.1,65031
163,2,46,18.4,65041
163,2,47,18.7,67109
163,2,48,19.2,67009
163A,1,1,0,67009
163A,1,2,0.4,67189
163A,1,3,0.7,67101
163A,1,4,1.1,65049
163A,1,5,1.4,65039
163A,1,6,1.7,65029
163A,1,7,2.1,67219
163A,1,8,2.5,67269
163A,1,9,2.8,67339
163A,1,10,3.2,67299
163A,1,11,3.5,67309
163A,1,12,3.9,67329
163A,1,13,4.4,67479
163A,1,14,4.8,67489
163A,1,15,5.1,67499
163A,1,16,5.4,67281
163A,1,17,5.6,67651
165,1,1,0,64009
165,1,2,0.3,64551
165,1,3,0.5,64529
165,1,4,0.8,64339
165,1,5,1.1,63379
165,1,6,1.5,63389
165,1,7,1.8,63399
165,1,8,2.1,63319
165,1,9,2.6,66109
165,1,10,3.1,66339
165,1,11,3.7,66349
165,1,12,4,54309
165,1,13,4.6,54299
165,1,14,4.9,54289
165,1,15,5.2,54279
165,1,16,5.5,54269
165,1,17,6,54248
165,1,18,6.4,54239
165,1,19,6.8,54229
165,1,20,7.2,54219
165,1,21,7.7,54069
165,1,22,7.9,56269
165,1,23,8.4,53099
165,1,24,8.7,53089
165,1,25,9.1,53079
165,1,26,9.5,53069
165,1,27,9.9,53059
165,1,28,10.3,53049
165,1,29,10.6,53039
165,1,30,10.9,53029
165,1,31,11.3,53019
165,1,32,11.9,51079
165,1,33,12.4,51119
165,1,34,13.1,40269
165,1,35,13.6,40259
165,1,36,14,41159
165,1,37,15,41169
165,1,38,15.8,41139
165,1,39,16.3,41129
165,1,40,16.9,41119
165,1,41,17.2,41109
165,1,42,17.6,11119
165,1,43,17.9,11109
165,1,44,18.2,11099
165,1,45,18.8,11231
165,1,46,19.6,11261
165,1,47,20.2,11271
165,1,48,20.5,11281
165,1,49,20.9,11291
165,1,50,21.3,12021
165,1,51,21.7,12031
165,1,52,22.1,12041
165,1,53,22.4,12051
165,1,54,22.6,12111
165,1,55,22.9,17119
165,1,56,23.1,17109
165,1,57,23.8,17151
165,1,58,24.1,17161
165,1,59,24.5,17171
165,1,60,24.7,17009
165,2,1,0,17009
165,2,2,0.6,17239
165,2,3,1.1,17159
165,2,4,1.6,17101
165,2,5,2.2,12119
165,2,6,2.4,12059
165,2,7,2.7,12049
165,2,8,3.1,12039
165,2,9,3.4,12029
165,2,10,3.8,11299
165,2,11,4.2,11289
165,2,12,4.5,11279
165,2,13,5,11269
165,2,14,5.9,11239
165,2,15,6.2,11091
165,2,16,6.7,11101
165,2,17,7,11111
165,2,18,7.2,41101
165,2,19,7.6,41111
165,2,20,8.2,41121
165,2,21,8.7,41131
165,2,22,9.4,41141
165,2,23,9.8,41151
165,2,24,10.3,40251
165,2,25,10.8,40261
165,2,26,11.5,51111
165,2,27,11.9,51071
165,2,28,12.4,53011
165,2,29,12.9,53021
165,2,30,13.4,53041
165,2,31,13.7,53051
165,2,32,14.2,53061
165,2,33,14.6,53071
165,2,34,14.9,53081
165,2,35,15.1,53091
165,2,36,15.8,56261
165,2,37,16.1,54061
165,2,38,16.5,54211
165,2,39,16.9,54221
165,2,40,17.2,54231
165,2,41,17.7,54241
165,2,42,18.2,54261
165,2,43,18.5,54271
165,2,44,18.8,54281
165,2,45,19.1,54291
165,2,46,19.6,54301
165,2,47,19.9,66341
165,2,48,20.5,66331
165,2,49,20.9,66101
165,2,50,21.4,63311
165,2,51,21.8,63391
165,2,52,22.1,63381
165,2,53,22.5,63371
